Participant,Illusion_Type,Illusion_Difference,Illusion_Strength,File,Block,Trial,ISI,RT,Response,Response_Correct,Error
S017,MullerLyer,0.18509,-27.0,MullerLyer_-27.000_0.18509.png,A,1.0,721322.0,0.478,arrowup,arrowup,0
S017,MullerLyer,-0.45,-9.0,MullerLyer_-9.0000_-0.4500.png,A,2.0,722519.0,0.509,arrowdown,arrowdown,0
S017,MullerLyer,-0.45,21.0,MullerLyer_21.0000_-0.4500.png,A,3.0,723912.0,2.497,arrowdown,arrowdown,0
S017,MullerLyer,-0.18509,9.0,MullerLyer_9.00000_-0.18509.png,A,4.0,727414.0,0.776,arrowup,arrowdown,1
S017,MullerLyer,-0.18509,27.0,MullerLyer_27.0000_-0.18509.png,A,5.0,728993.0,0.473,arrowup,arrowdown,1
S017,MullerLyer,0.45,-21.0,MullerLyer_-21.000_0.45000.png,A,6.0,730501.0,0.43,arrowup,arrowup,0
S017,MullerLyer,0.30447,-27.0,MullerLyer_-27.000_0.30447.png,A,7.0,731837.0,0.481,arrowup,arrowup,0
S017,MullerLyer,-0.08716,15.0,MullerLyer_15.0000_-0.08716.png,A,8.0,733402.0,0.648,arrowup,arrowdown,1
S017,MullerLyer,0.30447,15.0,MullerLyer_15.0000_0.30447.png,A,9.0,735054.0,1.364,arrowup,arrowup,0
S017,MullerLyer,-0.18509,21.0,MullerLyer_21.0000_-0.18509.png,A,10.0,737427.0,1.081,arrowup,arrowdown,1
S017,MullerLyer,0.08716,-27.0,MullerLyer_-27.000_0.08716.png,A,11.0,739309.0,0.518,arrowup,arrowup,0
S017,MullerLyer,0.45,27.0,MullerLyer_27.0000_0.45000.png,A,12.0,740441.0,1.326,arrowup,arrowup,0
S017,MullerLyer,0.45,15.0,MullerLyer_15.0000_0.45000.png,A,13.0,742867.0,0.583,arrowup,arrowup,0
S017,MullerLyer,-0.08716,3.0,MullerLyer_3.00000_-0.08716.png,A,14.0,744331.0,1.664,arrowdown,arrowdown,0
S017,MullerLyer,-0.45,-3.0,MullerLyer_-3.0000_-0.4500.png,A,15.0,746750.0,0.588,arrowdown,arrowdown,0
S017,MullerLyer,-0.18509,-27.0,MullerLyer_-27.000_-0.18509.png,A,16.0,748136.0,0.491,arrowdown,arrowdown,0
S017,MullerLyer,-0.08716,21.0,MullerLyer_21.0000_-0.08716.png,A,17.0,749583.0,0.556,arrowup,arrowdown,1
S017,MullerLyer,0.08716,-21.0,MullerLyer_-21.000_0.08716.png,A,18.0,750967.0,0.95,arrowup,arrowup,0
S017,MullerLyer,0.45,-9.0,MullerLyer_-9.0000_0.45000.png,A,19.0,752814.0,0.477,arrowup,arrowup,0
S017,MullerLyer,-0.45,27.0,MullerLyer_27.0000_-0.4500.png,A,20.0,754328.0,0.523,arrowdown,arrowdown,0
S017,MullerLyer,0.18509,15.0,MullerLyer_15.0000_0.18509.png,A,21.0,755642.0,0.547,arrowdown,arrowup,1
S017,MullerLyer,-0.08716,-15.0,MullerLyer_-15.000_-0.08716.png,A,22.0,757181.0,0.497,arrowdown,arrowdown,0
S017,MullerLyer,0.18509,-15.0,MullerLyer_-15.000_0.18509.png,A,23.0,758421.0,0.444,arrowup,arrowup,0
S017,MullerLyer,-0.18509,-15.0,MullerLyer_-15.000_-0.18509.png,A,24.0,759898.0,0.433,arrowdown,arrowdown,0
S017,MullerLyer,0.08716,9.0,MullerLyer_9.00000_0.08716.png,A,25.0,761204.0,0.79,arrowdown,arrowup,1
S017,MullerLyer,-0.08716,27.0,MullerLyer_27.0000_-0.08716.png,A,26.0,763029.0,0.492,arrowup,arrowdown,1
S017,MullerLyer,-0.18509,-3.0,MullerLyer_-3.0000_-0.18509.png,A,27.0,764490.0,0.466,arrowdown,arrowdown,0
S017,MullerLyer,0.08716,-15.0,MullerLyer_-15.000_0.08716.png,A,28.0,765849.0,0.432,arrowup,arrowup,0
S017,MullerLyer,-0.08716,-21.0,MullerLyer_-21.000_-0.08716.png,A,29.0,767009.0,0.537,arrowdown,arrowdown,0
S017,MullerLyer,0.30447,-3.0,MullerLyer_-3.0000_0.30447.png,A,30.0,768415.0,0.459,arrowup,arrowup,0
S017,MullerLyer,-0.08716,-9.0,MullerLyer_-9.0000_-0.08716.png,A,31.0,769537.0,0.42,arrowdown,arrowdown,0
S017,MullerLyer,0.45,-15.0,MullerLyer_-15.000_0.45000.png,A,32.0,771042.0,0.419,arrowup,arrowup,0
S017,MullerLyer,-0.08716,9.0,MullerLyer_9.00000_-0.08716.png,A,33.0,772304.0,1.165,arrowup,arrowdown,1
S017,MullerLyer,0.30447,-21.0,MullerLyer_-21.000_0.30447.png,A,34.0,774385.0,0.437,arrowup,arrowup,0
S017,MullerLyer,0.18509,21.0,MullerLyer_21.0000_0.18509.png,A,35.0,775654.0,0.594,arrowdown,arrowup,1
S017,MullerLyer,0.08716,-3.0,MullerLyer_-3.0000_0.08716.png,A,36.0,777360.0,0.5,arrowup,arrowup,0
S017,MullerLyer,0.30447,-15.0,MullerLyer_-15.000_0.30447.png,A,37.0,778667.0,0.475,arrowup,arrowup,0
S017,MullerLyer,-0.18509,3.0,MullerLyer_3.00000_-0.18509.png,A,38.0,780049.0,0.569,arrowdown,arrowdown,0
S017,MullerLyer,-0.08716,-27.0,MullerLyer_-27.000_-0.08716.png,A,39.0,781602.0,0.508,arrowdown,arrowdown,0
S017,MullerLyer,0.18509,9.0,MullerLyer_9.00000_0.18509.png,A,40.0,783075.0,1.224,arrowup,arrowup,0
S017,MullerLyer,-0.18509,15.0,MullerLyer_15.0000_-0.18509.png,A,41.0,785022.0,2.09,arrowup,arrowdown,1
S017,MullerLyer,0.18509,27.0,MullerLyer_27.0000_0.18509.png,A,42.0,787811.0,0.665,arrowdown,arrowup,1
S017,MullerLyer,-0.30447,21.0,MullerLyer_21.0000_-0.30447.png,A,43.0,789565.0,1.938,arrowdown,arrowdown,0
S017,MullerLyer,-0.30447,9.0,MullerLyer_9.00000_-0.30447.png,A,44.0,792439.0,0.558,arrowdown,arrowdown,0
S017,MullerLyer,-0.08716,-3.0,MullerLyer_-3.0000_-0.08716.png,A,45.0,793801.0,0.824,arrowdown,arrowdown,0
S017,MullerLyer,-0.30447,-3.0,MullerLyer_-3.0000_-0.30447.png,A,46.0,795685.0,0.519,arrowdown,arrowdown,0
S017,MullerLyer,-0.30447,-27.0,MullerLyer_-27.000_-0.30447.png,A,47.0,797050.0,0.478,arrowdown,arrowdown,0
S017,MullerLyer,-0.18509,-21.0,MullerLyer_-21.000_-0.18509.png,A,48.0,798466.0,0.672,arrowdown,arrowdown,0
S017,MullerLyer,0.08716,15.0,MullerLyer_15.0000_0.08716.png,A,49.0,800240.0,0.627,arrowdown,arrowup,1
S017,MullerLyer,0.30447,27.0,MullerLyer_27.0000_0.30447.png,A,50.0,801835.0,0.487,arrowdown,arrowup,1
S017,MullerLyer,0.08716,27.0,MullerLyer_27.0000_0.08716.png,A,51.0,803165.0,0.544,arrowdown,arrowup,1
S017,MullerLyer,0.18509,-9.0,MullerLyer_-9.0000_0.18509.png,A,52.0,804738.0,0.45,arrowup,arrowup,0
S017,MullerLyer,-0.30447,-21.0,MullerLyer_-21.000_-0.30447.png,A,53.0,806128.0,0.42,arrowdown,arrowdown,0
S017,MullerLyer,0.45,9.0,MullerLyer_9.00000_0.45000.png,A,54.0,807311.0,0.516,arrowup,arrowup,0
S017,MullerLyer,-0.45,-21.0,MullerLyer_-21.000_-0.4500.png,A,55.0,808666.0,0.457,arrowdown,arrowdown,0
S017,MullerLyer,0.45,3.0,MullerLyer_3.00000_0.45000.png,A,56.0,809927.0,0.475,arrowup,arrowup,0
S017,MullerLyer,0.30447,3.0,MullerLyer_3.00000_0.30447.png,A,57.0,811065.0,0.707,arrowup,arrowup,0
S017,MullerLyer,-0.45,-27.0,MullerLyer_-27.000_-0.4500.png,A,58.0,812492.0,0.466,arrowdown,arrowdown,0
S017,MullerLyer,-0.18509,-9.0,MullerLyer_-9.0000_-0.18509.png,A,59.0,813695.0,0.553,arrowdown,arrowdown,0
S017,MullerLyer,-0.30447,-9.0,MullerLyer_-9.0000_-0.30447.png,A,60.0,814950.0,0.548,arrowdown,arrowdown,0
S017,MullerLyer,-0.45,-15.0,MullerLyer_-15.000_-0.4500.png,A,61.0,816224.0,0.44,arrowdown,arrowdown,0
S017,MullerLyer,-0.30447,3.0,MullerLyer_3.00000_-0.30447.png,A,62.0,817557.0,0.553,arrowdown,arrowdown,0
S017,MullerLyer,0.30447,-9.0,MullerLyer_-9.0000_0.30447.png,A,63.0,818890.0,0.454,arrowup,arrowup,0
S017,MullerLyer,-0.45,15.0,MullerLyer_15.0000_-0.4500.png,A,64.0,820212.0,0.893,arrowdown,arrowdown,0
S017,MullerLyer,0.18509,3.0,MullerLyer_3.00000_0.18509.png,A,65.0,822129.0,0.491,arrowup,arrowup,0
S017,MullerLyer,-0.30447,-15.0,MullerLyer_-15.000_-0.30447.png,A,66.0,823402.0,0.396,arrowdown,arrowdown,0
S017,MullerLyer,-0.45,3.0,MullerLyer_3.00000_-0.4500.png,A,67.0,824548.0,0.55,arrowdown,arrowdown,0
S017,MullerLyer,-0.45,9.0,MullerLyer_9.00000_-0.4500.png,A,68.0,825799.0,0.611,arrowdown,arrowdown,0
S017,MullerLyer,0.45,-27.0,MullerLyer_-27.000_0.45000.png,A,69.0,827288.0,0.409,arrowup,arrowup,0
S017,MullerLyer,0.45,-3.0,MullerLyer_-3.0000_0.45000.png,A,70.0,828492.0,0.411,arrowup,arrowup,0
S017,MullerLyer,-0.30447,15.0,MullerLyer_15.0000_-0.30447.png,A,71.0,829737.0,2.602,arrowdown,arrowdown,0
S017,MullerLyer,0.45,21.0,MullerLyer_21.0000_0.45000.png,A,72.0,833318.0,1.031,arrowup,arrowup,0
S017,MullerLyer,0.18509,-3.0,MullerLyer_-3.0000_0.18509.png,A,73.0,835159.0,0.658,arrowup,arrowup,0
S017,MullerLyer,0.08716,21.0,MullerLyer_21.0000_0.08716.png,A,74.0,836857.0,0.465,arrowdown,arrowup,1
S017,MullerLyer,0.30447,9.0,MullerLyer_9.00000_0.30447.png,A,75.0,838229.0,0.545,arrowup,arrowup,0
S017,MullerLyer,0.30447,21.0,MullerLyer_21.0000_0.30447.png,A,76.0,839609.0,0.476,arrowdown,arrowup,1
S017,MullerLyer,0.08716,3.0,MullerLyer_3.00000_0.08716.png,A,77.0,841011.0,0.915,arrowup,arrowup,0
S017,MullerLyer,-0.30447,27.0,MullerLyer_27.0000_-0.30447.png,A,78.0,842972.0,0.528,arrowup,arrowdown,1
S017,MullerLyer,0.08716,-9.0,MullerLyer_-9.0000_0.08716.png,A,79.0,844374.0,0.565,arrowup,arrowup,0
S017,MullerLyer,0.18509,-21.0,MullerLyer_-21.000_0.18509.png,A,80.0,845774.0,0.466,arrowup,arrowup,0
S017,Ebbinghaus,-0.09684,-1.35,Ebbinghaus_-1.3500_-0.09684.png,A,1.0,886283.0,0.688,arrowright,arrowright,0
S017,Ebbinghaus,-0.5,-0.15,Ebbinghaus_-0.1500_-0.5000.png,A,2.0,888038.0,0.504,arrowright,arrowright,0
S017,Ebbinghaus,0.20566,0.15,Ebbinghaus_0.15000_0.20566.png,A,3.0,889405.0,0.984,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.20566,-0.45,Ebbinghaus_-0.4500_-0.20566.png,A,4.0,891310.0,0.696,arrowright,arrowright,0
S017,Ebbinghaus,-0.3383,0.75,Ebbinghaus_0.75000_-0.3383.png,A,5.0,892685.0,0.589,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,0.75,Ebbinghaus_0.75000_-0.20566.png,A,6.0,894331.0,0.594,arrowright,arrowright,0
S017,Ebbinghaus,0.5,-1.05,Ebbinghaus_-1.0500_0.50000.png,A,7.0,895650.0,0.751,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.3383,-1.35,Ebbinghaus_-1.3500_-0.3383.png,A,8.0,897420.0,0.585,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,1.05,Ebbinghaus_1.05000_-0.20566.png,A,9.0,898965.0,2.907,arrowleft,arrowright,1
S017,Ebbinghaus,0.3383,0.75,Ebbinghaus_0.75000_0.33830.png,A,10.0,902585.0,0.994,arrowleft,arrowleft,0
S017,Ebbinghaus,0.3383,0.45,Ebbinghaus_0.45000_0.33830.png,A,11.0,904503.0,0.847,arrowleft,arrowleft,0
S017,Ebbinghaus,0.20566,0.75,Ebbinghaus_0.75000_0.20566.png,A,12.0,906022.0,0.888,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.3383,-0.45,Ebbinghaus_-0.4500_-0.3383.png,A,13.0,907769.0,0.885,arrowright,arrowright,0
S017,Ebbinghaus,0.5,0.75,Ebbinghaus_0.75000_0.50000.png,A,14.0,909549.0,0.884,arrowleft,arrowleft,0
S017,Ebbinghaus,0.20566,-0.45,Ebbinghaus_-0.4500_0.20566.png,A,15.0,911302.0,1.341,arrowleft,arrowleft,0
S017,Ebbinghaus,0.09684,-1.05,Ebbinghaus_-1.0500_0.09684.png,A,16.0,913433.0,1.273,arrowleft,arrowleft,0
S017,Ebbinghaus,0.3383,-0.15,Ebbinghaus_-0.1500_0.33830.png,A,17.0,915381.0,1.286,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.09684,0.45,Ebbinghaus_0.45000_-0.09684.png,A,18.0,917725.0,1.346,arrowright,arrowright,0
S017,Ebbinghaus,0.09684,0.75,Ebbinghaus_0.75000_0.09684.png,A,19.0,919693.0,1.524,arrowright,arrowleft,1
S017,Ebbinghaus,0.3383,-0.75,Ebbinghaus_-0.7500_0.33830.png,A,20.0,922092.0,1.075,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.5,-0.75,Ebbinghaus_-0.7500_-0.5000.png,A,21.0,924214.0,0.832,arrowright,arrowright,0
S017,Ebbinghaus,0.09684,0.15,Ebbinghaus_0.15000_0.09684.png,A,22.0,925695.0,1.58,arrowleft,arrowleft,0
S017,Ebbinghaus,0.09684,-0.15,Ebbinghaus_-0.1500_0.09684.png,A,23.0,928370.0,1.87,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.09684,1.05,Ebbinghaus_1.05000_-0.09684.png,A,24.0,930903.0,3.29,arrowleft,arrowright,1
S017,Ebbinghaus,-0.3383,-0.75,Ebbinghaus_-0.7500_-0.3383.png,A,25.0,935022.0,0.704,arrowright,arrowright,0
S017,Ebbinghaus,0.5,1.35,Ebbinghaus_1.35000_0.50000.png,A,26.0,936590.0,0.806,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.20566,-1.05,Ebbinghaus_-1.0500_-0.20566.png,A,27.0,938138.0,0.781,arrowright,arrowright,0
S017,Ebbinghaus,-0.09684,-1.05,Ebbinghaus_-1.0500_-0.09684.png,A,28.0,939664.0,0.691,arrowright,arrowright,0
S017,Ebbinghaus,0.3383,-0.45,Ebbinghaus_-0.4500_0.33830.png,A,29.0,941217.0,0.733,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.5,0.15,Ebbinghaus_0.15000_-0.5000.png,A,30.0,942798.0,0.556,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,-1.35,Ebbinghaus_-1.3500_-0.20566.png,A,31.0,944378.0,0.662,arrowright,arrowright,0
S017,Ebbinghaus,0.20566,0.45,Ebbinghaus_0.45000_0.20566.png,A,32.0,945981.0,0.854,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.3383,-1.05,Ebbinghaus_-1.0500_-0.3383.png,A,33.0,947848.0,0.634,arrowright,arrowright,0
S017,Ebbinghaus,0.20566,-1.35,Ebbinghaus_-1.3500_0.20566.png,A,34.0,949295.0,0.717,arrowleft,arrowleft,0
S017,Ebbinghaus,0.20566,1.35,Ebbinghaus_1.35000_0.20566.png,A,35.0,950798.0,2.302,arrowright,arrowleft,1
S017,Ebbinghaus,-0.3383,-0.15,Ebbinghaus_-0.1500_-0.3383.png,A,36.0,953841.0,0.625,arrowright,arrowright,0
S017,Ebbinghaus,-0.5,-1.05,Ebbinghaus_-1.0500_-0.5000.png,A,37.0,955359.0,0.508,arrowright,arrowright,0
S017,Ebbinghaus,-0.5,-1.35,Ebbinghaus_-1.3500_-0.5000.png,A,38.0,956509.0,0.588,arrowright,arrowright,0
S017,Ebbinghaus,0.5,1.05,Ebbinghaus_1.05000_0.50000.png,A,39.0,957997.0,0.626,arrowleft,arrowleft,0
S017,Ebbinghaus,0.20566,-1.05,Ebbinghaus_-1.0500_0.20566.png,A,40.0,959613.0,0.711,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.09684,1.35,Ebbinghaus_1.35000_-0.09684.png,A,41.0,960959.0,0.888,arrowleft,arrowright,1
S017,Ebbinghaus,-0.5,-0.45,Ebbinghaus_-0.4500_-0.5000.png,A,42.0,962491.0,0.593,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,-0.75,Ebbinghaus_-0.7500_-0.20566.png,A,43.0,964050.0,0.865,arrowright,arrowright,0
S017,Ebbinghaus,0.09684,-0.75,Ebbinghaus_-0.7500_0.09684.png,A,44.0,965570.0,0.755,arrowleft,arrowleft,0
S017,Ebbinghaus,0.5,-0.75,Ebbinghaus_-0.7500_0.50000.png,A,45.0,967283.0,0.734,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.09684,-0.15,Ebbinghaus_-0.1500_-0.09684.png,A,46.0,969094.0,1.035,arrowright,arrowright,0
S017,Ebbinghaus,-0.09684,0.75,Ebbinghaus_0.75000_-0.09684.png,A,47.0,971167.0,1.121,arrowleft,arrowright,1
S017,Ebbinghaus,-0.5,0.45,Ebbinghaus_0.45000_-0.5000.png,A,48.0,973048.0,0.598,arrowright,arrowright,0
S017,Ebbinghaus,-0.3383,0.15,Ebbinghaus_0.15000_-0.3383.png,A,49.0,974757.0,0.702,arrowright,arrowright,0
S017,Ebbinghaus,0.3383,0.15,Ebbinghaus_0.15000_0.33830.png,A,50.0,976316.0,0.63,arrowleft,arrowleft,0
S017,Ebbinghaus,0.3383,-1.05,Ebbinghaus_-1.0500_0.33830.png,A,51.0,977629.0,0.694,arrowleft,arrowleft,0
S017,Ebbinghaus,0.3383,1.05,Ebbinghaus_1.05000_0.33830.png,A,52.0,979033.0,0.572,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.09684,-0.45,Ebbinghaus_-0.4500_-0.09684.png,A,53.0,980547.0,0.976,arrowright,arrowright,0
S017,Ebbinghaus,-0.09684,0.15,Ebbinghaus_0.15000_-0.09684.png,A,54.0,982591.0,1.927,arrowright,arrowright,0
S017,Ebbinghaus,-0.09684,-0.75,Ebbinghaus_-0.7500_-0.09684.png,A,55.0,985398.0,1.371,arrowright,arrowright,0
S017,Ebbinghaus,0.3383,-1.35,Ebbinghaus_-1.3500_0.33830.png,A,56.0,987805.0,0.623,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.5,1.35,Ebbinghaus_1.35000_-0.5000.png,A,57.0,989133.0,0.742,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,-0.15,Ebbinghaus_-0.1500_-0.20566.png,A,58.0,990961.0,0.919,arrowright,arrowright,0
S017,Ebbinghaus,0.5,0.15,Ebbinghaus_0.15000_0.50000.png,A,59.0,992732.0,0.642,arrowleft,arrowleft,0
S017,Ebbinghaus,0.09684,1.05,Ebbinghaus_1.05000_0.09684.png,A,60.0,994339.0,3.198,arrowleft,arrowleft,0
S017,Ebbinghaus,0.5,-0.15,Ebbinghaus_-0.1500_0.50000.png,A,61.0,998478.0,0.679,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.20566,0.15,Ebbinghaus_0.15000_-0.20566.png,A,62.0,1000080.0,0.664,arrowright,arrowright,0
S017,Ebbinghaus,0.3383,1.35,Ebbinghaus_1.35000_0.33830.png,A,63.0,1001622.0,0.584,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.5,1.05,Ebbinghaus_1.05000_-0.5000.png,A,64.0,1003195.0,0.914,arrowright,arrowright,0
S017,Ebbinghaus,0.09684,-1.35,Ebbinghaus_-1.3500_0.09684.png,A,65.0,1004843.0,0.797,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.20566,0.45,Ebbinghaus_0.45000_-0.20566.png,A,66.0,1006356.0,1.361,arrowright,arrowright,0
S017,Ebbinghaus,0.20566,-0.75,Ebbinghaus_-0.7500_0.20566.png,A,67.0,1008785.0,0.728,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.5,0.75,Ebbinghaus_0.75000_-0.5000.png,A,68.0,1010465.0,0.709,arrowright,arrowright,0
S017,Ebbinghaus,0.09684,0.45,Ebbinghaus_0.45000_0.09684.png,A,69.0,1012128.0,0.552,arrowleft,arrowleft,0
S017,Ebbinghaus,0.09684,1.35,Ebbinghaus_1.35000_0.09684.png,A,70.0,1013375.0,1.227,arrowright,arrowleft,1
S017,Ebbinghaus,-0.3383,1.05,Ebbinghaus_1.05000_-0.3383.png,A,71.0,1015433.0,0.858,arrowright,arrowright,0
S017,Ebbinghaus,-0.20566,1.35,Ebbinghaus_1.35000_-0.20566.png,A,72.0,1017104.0,1.642,arrowright,arrowright,0
S017,Ebbinghaus,-0.3383,1.35,Ebbinghaus_1.35000_-0.3383.png,A,73.0,1019798.0,1.052,arrowright,arrowright,0
S017,Ebbinghaus,0.5,-1.35,Ebbinghaus_-1.3500_0.50000.png,A,74.0,1021842.0,0.609,arrowleft,arrowleft,0
S017,Ebbinghaus,0.09684,-0.45,Ebbinghaus_-0.4500_0.09684.png,A,75.0,1023437.0,0.67,arrowleft,arrowleft,0
S017,Ebbinghaus,0.5,0.45,Ebbinghaus_0.45000_0.50000.png,A,76.0,1025033.0,0.569,arrowleft,arrowleft,0
S017,Ebbinghaus,0.20566,1.05,Ebbinghaus_1.05000_0.20566.png,A,77.0,1026610.0,0.734,arrowleft,arrowleft,0
S017,Ebbinghaus,-0.3383,0.45,Ebbinghaus_0.45000_-0.3383.png,A,78.0,1028406.0,0.51,arrowright,arrowright,0
S017,Ebbinghaus,0.20566,-0.15,Ebbinghaus_-0.1500_0.20566.png,A,79.0,1029640.0,0.669,arrowleft,arrowleft,0
S017,Ebbinghaus,0.5,-0.45,Ebbinghaus_-0.4500_0.50000.png,A,80.0,1031250.0,0.629,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.20298,-13.5,VerticalHorizontal_-13.500_-0.20298.png,A,1.0,1049770.0,0.519,arrowright,arrowright,0
S017,VerticalHorizontal,-0.0581,40.5,VerticalHorizontal_40.5000_-0.0581.png,A,2.0,1051345.0,2.107,arrowright,arrowright,0
S017,VerticalHorizontal,-0.20298,4.5,VerticalHorizontal_4.50000_-0.20298.png,A,3.0,1054156.0,0.551,arrowright,arrowright,0
S017,VerticalHorizontal,-0.3,4.5,VerticalHorizontal_4.50000_-0.3000.png,A,4.0,1055347.0,0.53,arrowright,arrowright,0
S017,VerticalHorizontal,-0.12339,31.5,VerticalHorizontal_31.5000_-0.12339.png,A,5.0,1056614.0,1.049,arrowright,arrowright,0
S017,VerticalHorizontal,0.3,-40.5,VerticalHorizontal_-40.500_0.30000.png,A,6.0,1058386.0,0.525,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.12339,40.5,VerticalHorizontal_40.5000_-0.12339.png,A,7.0,1059549.0,0.683,arrowright,arrowright,0
S017,VerticalHorizontal,0.20298,-40.5,VerticalHorizontal_-40.500_0.20298.png,A,8.0,1061330.0,0.482,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.0581,-31.5,VerticalHorizontal_-31.500_0.05810.png,A,9.0,1062705.0,0.661,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.3,-31.5,VerticalHorizontal_-31.500_0.30000.png,A,10.0,1064025.0,0.508,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.0581,13.5,VerticalHorizontal_13.5000_0.05810.png,A,11.0,1065505.0,1.901,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.20298,-22.5,VerticalHorizontal_-22.500_-0.20298.png,A,12.0,1068204.0,0.466,arrowright,arrowright,0
S017,VerticalHorizontal,0.12339,13.5,VerticalHorizontal_13.5000_0.12339.png,A,13.0,1069381.0,1.002,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.3,-13.5,VerticalHorizontal_-13.500_-0.3000.png,A,14.0,1071287.0,0.491,arrowright,arrowright,0
S017,VerticalHorizontal,0.0581,4.5,VerticalHorizontal_4.50000_0.05810.png,A,15.0,1072484.0,0.695,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.0581,4.5,VerticalHorizontal_4.50000_-0.0581.png,A,16.0,1074027.0,0.633,arrowright,arrowright,0
S017,VerticalHorizontal,-0.20298,22.5,VerticalHorizontal_22.5000_-0.20298.png,A,17.0,1075692.0,0.474,arrowright,arrowright,0
S017,VerticalHorizontal,0.0581,-13.5,VerticalHorizontal_-13.500_0.05810.png,A,18.0,1077156.0,0.59,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.12339,-4.5,VerticalHorizontal_-4.5000_0.12339.png,A,19.0,1078507.0,0.605,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.12339,31.5,VerticalHorizontal_31.5000_0.12339.png,A,20.0,1079957.0,1.179,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.0581,-4.5,VerticalHorizontal_-4.5000_0.05810.png,A,21.0,1081948.0,1.085,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.20298,-13.5,VerticalHorizontal_-13.500_0.20298.png,A,22.0,1084067.0,0.517,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.20298,-40.5,VerticalHorizontal_-40.500_-0.20298.png,A,23.0,1085465.0,0.493,arrowright,arrowright,0
S017,VerticalHorizontal,0.3,22.5,VerticalHorizontal_22.5000_0.30000.png,A,24.0,1086786.0,0.58,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.12339,4.5,VerticalHorizontal_4.50000_0.12339.png,A,25.0,1088310.0,0.644,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.20298,4.5,VerticalHorizontal_4.50000_0.20298.png,A,26.0,1090037.0,0.598,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.12339,22.5,VerticalHorizontal_22.5000_-0.12339.png,A,27.0,1091714.0,0.578,arrowright,arrowright,0
S017,VerticalHorizontal,-0.20298,13.5,VerticalHorizontal_13.5000_-0.20298.png,A,28.0,1093157.0,1.229,arrowright,arrowright,0
S017,VerticalHorizontal,0.20298,40.5,VerticalHorizontal_40.5000_0.20298.png,A,29.0,1095406.0,1.156,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.3,31.5,VerticalHorizontal_31.5000_-0.3000.png,A,30.0,1097176.0,0.577,arrowright,arrowright,0
S017,VerticalHorizontal,0.20298,-22.5,VerticalHorizontal_-22.500_0.20298.png,A,31.0,1098753.0,0.509,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.3,-22.5,VerticalHorizontal_-22.500_0.30000.png,A,32.0,1100259.0,0.522,arrowleft,arrowleft,0
S017,VerticalHorizontal,-0.0581,-40.5,VerticalHorizontal_-40.500_-0.0581.png,A,33.0,1101481.0,0.594,arrowright,arrowright,0
S017,VerticalHorizontal,0.3,-13.5,VerticalHorizontal_-13.500_0.30000.png,A,34.0,1102967.0,0.427,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.20298,22.5,VerticalHorizontal_22.5000_0.20298.png,A,35.0,1104418.0,0.718,arrowleft,arrowleft,0
S017,VerticalHorizontal,0.0581,22.5,VerticalHorizontal_22.5000_0.05810.png,A,36.0,1105873.0,2.981,arrowright,arrowleft,1
S017,VerticalHorizontal,-0.20298,40.5,VerticalHorizontal_40.5000_-0.20298.png,A,37.0,1109763.0,0.782,arrowright,arrowright,0
