"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"S011","Ebbinghaus",0.09684,0.15,"Ebbinghaus_0.15000_0.09684.png","A",50,468448,1.612,"arrowleft","arrowleft",0,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",0.09684,-1.35,"Ebbinghaus_-1.3500_0.09684.png","A",51,470962,0.674,"arrowleft","arrowleft",0,"Congruent",0.09684,"Congruent - Strong","Hard"
"S011","Ebbinghaus",0.5,1.05,"Ebbinghaus_1.05000_0.50000.png","A",52,472688,0.58,"arrowleft","arrowleft",0,"Incongruent",0.5,"Incongruent - Strong","Easy"
"S011","Ebbinghaus",0.3383,1.05,"Ebbinghaus_1.05000_0.33830.png","A",53,473938,1.546,"arrowleft","arrowleft",0,"Incongruent",0.3383,"Incongruent - Strong","Easy"
"S011","Ebbinghaus",-0.20566,1.05,"Ebbinghaus_1.05000_-0.20566.png","A",54,476170,0.529,"arrowright","arrowright",0,"Incongruent",0.20566,"Incongruent - Strong","Hard"
"S011","Ebbinghaus",0.20566,1.35,"Ebbinghaus_1.35000_0.20566.png","A",55,477358,1.9,"arrowright","arrowleft",1,"Incongruent",0.20566,"Incongruent - Strong","Hard"
"S011","Ebbinghaus",0.09684,1.05,"Ebbinghaus_1.05000_0.09684.png","A",56,480328,1.459,"arrowright","arrowleft",1,"Incongruent",0.09684,"Incongruent - Strong","Hard"
"S011","Ebbinghaus",-0.20566,-1.35,"Ebbinghaus_-1.3500_-0.20566.png","A",57,482553,0.683,"arrowright","arrowright",0,"Congruent",0.20566,"Congruent - Strong","Hard"
"S011","Ebbinghaus",-0.3383,0.15,"Ebbinghaus_0.15000_-0.3383.png","A",58,483893,0.551,"arrowright","arrowright",0,"Incongruent",0.3383,"Incongruent - Mild","Easy"
"S011","Ebbinghaus",-0.09684,0.15,"Ebbinghaus_0.15000_-0.09684.png","A",59,485355,1.034,"arrowright","arrowright",0,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",0.20566,0.75,"Ebbinghaus_0.75000_0.20566.png","A",60,487489,0.93,"arrowleft","arrowleft",0,"Incongruent",0.20566,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",-0.09684,-1.05,"Ebbinghaus_-1.0500_-0.09684.png","A",61,489119,0.901,"arrowright","arrowright",0,"Congruent",0.09684,"Congruent - Strong","Hard"
"S011","Ebbinghaus",0.09684,-0.75,"Ebbinghaus_-0.7500_0.09684.png","A",62,490749,0.767,"arrowleft","arrowleft",0,"Congruent",0.09684,"Congruent - Mild","Hard"
"S011","Ebbinghaus",0.3383,0.75,"Ebbinghaus_0.75000_0.33830.png","A",63,492560,0.546,"arrowleft","arrowleft",0,"Incongruent",0.3383,"Incongruent - Mild","Easy"
"S011","Ebbinghaus",0.3383,-0.45,"Ebbinghaus_-0.4500_0.33830.png","A",64,494132,0.847,"arrowleft","arrowleft",0,"Congruent",0.3383,"Congruent - Mild","Easy"
"S011","Ebbinghaus",0.5,-0.75,"Ebbinghaus_-0.7500_0.50000.png","A",65,496037,0.59,"arrowleft","arrowleft",0,"Congruent",0.5,"Congruent - Mild","Easy"
"S011","Ebbinghaus",-0.5,-1.35,"Ebbinghaus_-1.3500_-0.5000.png","A",66,497734,0.462,"arrowright","arrowright",0,"Congruent",0.5,"Congruent - Strong","Easy"
"S011","Ebbinghaus",-0.5,-0.15,"Ebbinghaus_-0.1500_-0.5000.png","A",67,498854,0.621,"arrowright","arrowright",0,"Congruent",0.5,"Congruent - Mild","Easy"
"S011","Ebbinghaus",0.5,1.35,"Ebbinghaus_1.35000_0.50000.png","A",68,500120,0.548,"arrowleft","arrowleft",0,"Incongruent",0.5,"Incongruent - Strong","Easy"
"S011","Ebbinghaus",-0.09684,0.45,"Ebbinghaus_0.45000_-0.09684.png","A",69,501336,1.396,"arrowright","arrowright",0,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",-0.3383,1.05,"Ebbinghaus_1.05000_-0.3383.png","A",70,503765,0.574,"arrowright","arrowright",0,"Incongruent",0.3383,"Incongruent - Strong","Easy"
"S011","Ebbinghaus",-0.5,-1.05,"Ebbinghaus_-1.0500_-0.5000.png","A",71,505088,0.764,"arrowright","arrowright",0,"Congruent",0.5,"Congruent - Strong","Easy"
"S011","Ebbinghaus",-0.20566,-0.45,"Ebbinghaus_-0.4500_-0.20566.png","A",72,506856,0.539,"arrowright","arrowright",0,"Congruent",0.20566,"Congruent - Mild","Hard"
"S011","Ebbinghaus",-0.09684,-1.35,"Ebbinghaus_-1.3500_-0.09684.png","A",73,508375,0.645,"arrowright","arrowright",0,"Congruent",0.09684,"Congruent - Strong","Hard"
"S011","Ebbinghaus",0.09684,1.35,"Ebbinghaus_1.35000_0.09684.png","A",74,509936,1.028,"arrowright","arrowleft",1,"Incongruent",0.09684,"Incongruent - Strong","Hard"
"S011","Ebbinghaus",0.09684,-0.45,"Ebbinghaus_-0.4500_0.09684.png","A",75,511578,0.929,"arrowleft","arrowleft",0,"Congruent",0.09684,"Congruent - Mild","Hard"
"S011","Ebbinghaus",0.5,-0.15,"Ebbinghaus_-0.1500_0.50000.png","A",76,513518,0.557,"arrowleft","arrowleft",0,"Congruent",0.5,"Congruent - Mild","Easy"
"S011","Ebbinghaus",0.20566,0.45,"Ebbinghaus_0.45000_0.20566.png","A",77,515182,1.278,"arrowleft","arrowleft",0,"Incongruent",0.20566,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",0.09684,0.75,"Ebbinghaus_0.75000_0.09684.png","A",78,517391,3.389,"arrowright","arrowleft",1,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",-0.09684,0.75,"Ebbinghaus_0.75000_-0.09684.png","A",79,521709,1.238,"arrowright","arrowright",0,"Incongruent",0.09684,"Incongruent - Mild","Hard"
"S011","Ebbinghaus",0.3383,0.15,"Ebbinghaus_0.15000_0.33830.png","A",80,523586,0.659,"arrowleft","arrowleft",0,"Incongruent",0.3383,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.12339,-4.5,"VerticalHorizontal_-4.5000_-0.12339.png","A",1,529995,1.258,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.0581,31.5,"VerticalHorizontal_31.5000_-0.0581.png","A",2,532101,0.68,"arrowleft","arrowright",1,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",0.0581,-13.5,"VerticalHorizontal_-13.500_0.05810.png","A",3,533804,0.55,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.12339,13.5,"VerticalHorizontal_13.5000_-0.12339.png","A",4,535373,0.832,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",-0.12339,-22.5,"VerticalHorizontal_-22.500_-0.12339.png","A",5,536933,0.544,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.20298,31.5,"VerticalHorizontal_31.5000_-0.20298.png","A",6,538305,0.539,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.20298,13.5,"VerticalHorizontal_13.5000_0.20298.png","A",7,539763,0.594,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",0.3,22.5,"VerticalHorizontal_22.5000_0.30000.png","A",8,541196,0.553,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.12339,-40.5,"VerticalHorizontal_-40.500_-0.12339.png","A",9,542813,0.559,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.0581,22.5,"VerticalHorizontal_22.5000_-0.0581.png","A",10,544254,3.366,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",-0.20298,13.5,"VerticalHorizontal_13.5000_-0.20298.png","A",11,548430,0.527,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.20298,22.5,"VerticalHorizontal_22.5000_-0.20298.png","A",12,549925,0.552,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",0.0581,31.5,"VerticalHorizontal_31.5000_0.05810.png","A",13,551443,1.417,"arrowright","arrowleft",1,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",0.20298,-4.5,"VerticalHorizontal_-4.5000_0.20298.png","A",14,553607,0.998,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",0.3,-40.5,"VerticalHorizontal_-40.500_0.30000.png","A",15,555475,0.905,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",0.3,31.5,"VerticalHorizontal_31.5000_0.30000.png","A",16,557121,0.979,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",-0.3,-22.5,"VerticalHorizontal_-22.500_-0.3000.png","A",17,559104,0.502,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.0581,-4.5,"VerticalHorizontal_-4.5000_-0.0581.png","A",18,560270,1.478,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",0.12339,22.5,"VerticalHorizontal_22.5000_0.12339.png","A",19,562855,1.637,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.3,-4.5,"VerticalHorizontal_-4.5000_0.30000.png","A",20,565235,0.568,"arrowright","arrowleft",1,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.12339,-31.5,"VerticalHorizontal_-31.500_-0.12339.png","A",21,566425,0.595,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.3,31.5,"VerticalHorizontal_31.5000_-0.3000.png","A",22,567980,0.618,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.0581,40.5,"VerticalHorizontal_40.5000_0.05810.png","A",23,569383,0.421,"arrowright","arrowleft",1,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",-0.12339,22.5,"VerticalHorizontal_22.5000_-0.12339.png","A",24,570570,0.938,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",-0.0581,13.5,"VerticalHorizontal_13.5000_-0.0581.png","A",25,572316,2.105,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.12339,-13.5,"VerticalHorizontal_-13.500_0.12339.png","A",26,575311,0.548,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.3,4.5,"VerticalHorizontal_4.50000_-0.3000.png","A",27,576898,0.554,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.12339,31.5,"VerticalHorizontal_31.5000_-0.12339.png","A",28,578106,0.738,"arrowleft","arrowright",1,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",0.0581,-31.5,"VerticalHorizontal_-31.500_0.05810.png","A",29,579698,0.579,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.20298,40.5,"VerticalHorizontal_40.5000_-0.20298.png","A",30,581022,1.469,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",-0.12339,40.5,"VerticalHorizontal_40.5000_-0.12339.png","A",31,583380,0.52,"arrowleft","arrowright",1,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",-0.3,22.5,"VerticalHorizontal_22.5000_-0.3000.png","A",32,584783,0.51,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.3,-40.5,"VerticalHorizontal_-40.500_-0.3000.png","A",33,586121,0.418,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",0.12339,-40.5,"VerticalHorizontal_-40.500_0.12339.png","A",34,587538,0.426,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",0.20298,-13.5,"VerticalHorizontal_-13.500_0.20298.png","A",35,588585,0.644,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.3,40.5,"VerticalHorizontal_40.5000_-0.3000.png","A",36,590062,1.599,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.0581,4.5,"VerticalHorizontal_4.50000_0.05810.png","A",37,592634,0.931,"arrowright","arrowleft",1,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.0581,-22.5,"VerticalHorizontal_-22.500_0.05810.png","A",38,594284,0.777,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",0.12339,40.5,"VerticalHorizontal_40.5000_0.12339.png","A",39,596121,0.539,"arrowright","arrowleft",1,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",-0.3,-31.5,"VerticalHorizontal_-31.500_-0.3000.png","A",40,597326,0.566,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",0.20298,31.5,"VerticalHorizontal_31.5000_0.20298.png","A",41,598890,0.682,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.12339,-22.5,"VerticalHorizontal_-22.500_0.12339.png","A",42,600275,0.586,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.0581,-31.5,"VerticalHorizontal_-31.500_-0.0581.png","A",43,601520,0.413,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.0581,-22.5,"VerticalHorizontal_-22.500_-0.0581.png","A",44,602881,0.652,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",0.3,13.5,"VerticalHorizontal_13.5000_0.30000.png","A",45,604591,0.534,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",0.20298,40.5,"VerticalHorizontal_40.5000_0.20298.png","A",46,605824,0.531,"arrowright","arrowleft",1,"Incongruent",0.20298,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.0581,-40.5,"VerticalHorizontal_-40.500_0.05810.png","A",47,607294,0.406,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",0.0581,-4.5,"VerticalHorizontal_-4.5000_0.05810.png","A",48,608713,1.347,"arrowleft","arrowleft",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.12339,-13.5,"VerticalHorizontal_-13.500_-0.12339.png","A",49,611064,0.477,"arrowright","arrowright",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",-0.20298,-22.5,"VerticalHorizontal_-22.500_-0.20298.png","A",50,612375,0.558,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.12339,4.5,"VerticalHorizontal_4.50000_-0.12339.png","A",51,613932,0.712,"arrowright","arrowright",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.3,-13.5,"VerticalHorizontal_-13.500_0.30000.png","A",52,615319,0.564,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",0.0581,22.5,"VerticalHorizontal_22.5000_0.05810.png","A",53,616896,0.412,"arrowright","arrowleft",1,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.12339,13.5,"VerticalHorizontal_13.5000_0.12339.png","A",54,618298,1.25,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.12339,-31.5,"VerticalHorizontal_-31.500_0.12339.png","A",55,620316,0.504,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.20298,-4.5,"VerticalHorizontal_-4.5000_-0.20298.png","A",56,621691,0.425,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.20298,-13.5,"VerticalHorizontal_-13.500_-0.20298.png","A",57,623113,0.394,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.0581,40.5,"VerticalHorizontal_40.5000_-0.0581.png","A",58,624377,0.459,"arrowleft","arrowright",1,"Incongruent",0.0581,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",0.20298,-22.5,"VerticalHorizontal_-22.500_0.20298.png","A",59,625860,0.494,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.20298,-31.5,"VerticalHorizontal_-31.500_-0.20298.png","A",60,627409,0.339,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",-0.3,-13.5,"VerticalHorizontal_-13.500_-0.3000.png","A",61,628650,0.443,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",0.20298,-31.5,"VerticalHorizontal_-31.500_0.20298.png","A",62,630039,0.461,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",0.3,-31.5,"VerticalHorizontal_-31.500_0.30000.png","A",63,631141,0.423,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",-0.20298,-40.5,"VerticalHorizontal_-40.500_-0.20298.png","A",64,632215,0.372,"arrowright","arrowright",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",-0.3,-4.5,"VerticalHorizontal_-4.5000_-0.3000.png","A",65,633444,0.472,"arrowright","arrowright",0,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",0.12339,-4.5,"VerticalHorizontal_-4.5000_0.12339.png","A",66,634866,0.403,"arrowleft","arrowleft",0,"Congruent",0.12339,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",0.3,40.5,"VerticalHorizontal_40.5000_0.30000.png","A",67,636124,1.121,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Strong","Easy"
"S011","VerticalHorizontal",0.20298,22.5,"VerticalHorizontal_22.5000_0.20298.png","A",68,638277,0.657,"arrowright","arrowleft",1,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.0581,-13.5,"VerticalHorizontal_-13.500_-0.0581.png","A",69,639766,0.543,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Mild","Hard"
"S011","VerticalHorizontal",0.0581,13.5,"VerticalHorizontal_13.5000_0.05810.png","A",70,640997,0.872,"arrowleft","arrowleft",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.20298,4.5,"VerticalHorizontal_4.50000_0.20298.png","A",71,642732,0.529,"arrowleft","arrowleft",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",-0.0581,4.5,"VerticalHorizontal_4.50000_-0.0581.png","A",72,643904,0.517,"arrowright","arrowright",0,"Incongruent",0.0581,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",0.20298,-40.5,"VerticalHorizontal_-40.500_0.20298.png","A",73,645156,0.385,"arrowleft","arrowleft",0,"Congruent",0.20298,"Congruent - Strong","Easy"
"S011","VerticalHorizontal",0.12339,4.5,"VerticalHorizontal_4.50000_0.12339.png","A",74,646430,0.415,"arrowleft","arrowleft",0,"Incongruent",0.12339,"Incongruent - Mild","Hard"
"S011","VerticalHorizontal",-0.0581,-40.5,"VerticalHorizontal_-40.500_-0.0581.png","A",75,647622,0.446,"arrowright","arrowright",0,"Congruent",0.0581,"Congruent - Strong","Hard"
"S011","VerticalHorizontal",-0.3,13.5,"VerticalHorizontal_13.5000_-0.3000.png","A",76,648759,0.47,"arrowright","arrowright",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",0.3,-22.5,"VerticalHorizontal_-22.500_0.30000.png","A",77,650274,0.842,"arrowleft","arrowleft",0,"Congruent",0.3,"Congruent - Mild","Easy"
"S011","VerticalHorizontal",-0.20298,4.5,"VerticalHorizontal_4.50000_-0.20298.png","A",78,652216,0.491,"arrowright","arrowright",0,"Incongruent",0.20298,"Incongruent - Mild","Easy"
"S011","VerticalHorizontal",0.12339,31.5,"VerticalHorizontal_31.5000_0.12339.png","A",79,653383,0.406,"arrowright","arrowleft",1,"Incongruent",0.12339,"Incongruent - Strong","Hard"
"S011","VerticalHorizontal",0.3,4.5,"VerticalHorizontal_4.50000_0.30000.png","A",80,654693,0.446,"arrowleft","arrowleft",0,"Incongruent",0.3,"Incongruent - Mild","Easy"
"S011","MullerLyer",0.045,-18,"MullerLyer_-18.000_0.04500.png","B",1,761049,2.412,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S011","MullerLyer",-0.37364,-12,"MullerLyer_-12.000_-0.37364.png","B",2,764367,0.495,"arrowdown","arrowdown",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S011","MullerLyer",0.24183,-18,"MullerLyer_-18.000_0.24183.png","B",3,765593,0.528,"arrowup","arrowup",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S011","MullerLyer",-0.24183,6,"MullerLyer_6.00000_-0.24183.png","B",4,767158,0.729,"arrowdown","arrowdown",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S011","MullerLyer",0.24183,6,"MullerLyer_6.00000_0.24183.png","B",5,768694,0.423,"arrowup","arrowup",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S011","MullerLyer",0.1337,18,"MullerLyer_18.0000_0.13370.png","B",6,769750,0.927,"arrowdown","arrowup",1,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S011","MullerLyer",-0.045,30,"MullerLyer_30.0000_-0.0450.png","B",7,771321,0.612,"arrowup","arrowdown",1,"Incongruent",0.045,"Incongruent - Strong","Hard"
"S011","MullerLyer",0.37364,30,"MullerLyer_30.0000_0.37364.png","B",8,772753,0.669,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S011","MullerLyer",-0.24183,-24,"MullerLyer_-24.000_-0.24183.png","B",9,774197,0.473,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S011","MullerLyer",-0.37364,24,"MullerLyer_24.0000_-0.37364.png","B",10,775353,0.733,"arrowdown","arrowdown",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S011","MullerLyer",0.045,-30,"MullerLyer_-30.000_0.04500.png","B",11,776909,1.16,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S011","MullerLyer",-0.1337,24,"MullerLyer_24.0000_-0.1337.png","B",12,778961,0.712,"arrowup","arrowdown",1,"Incongruent",0.1337,"Incongruent - Strong","Hard"
"S011","MullerLyer",0.37364,-6,"MullerLyer_-6.0000_0.37364.png","B",13,780584,0.494,"arrowup","arrowup",0,"Congruent",0.37364,"Congruent - Mild","Easy"
"S011","MullerLyer",0.37364,6,"MullerLyer_6.00000_0.37364.png","B",14,781778,0.476,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S011","MullerLyer",-0.37364,-18,"MullerLyer_-18.000_-0.37364.png","B",15,783283,2.196,"arrowdown","arrowdown",0,"Congruent",0.37364,"Congruent - Strong","Easy"
"S011","MullerLyer",0.1337,6,"MullerLyer_6.00000_0.13370.png","B",16,786368,1.198,"arrowup","arrowup",0,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"S011","MullerLyer",-0.045,-18,"MullerLyer_-18.000_-0.0450.png","B",17,788667,0.491,"arrowdown","arrowdown",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S011","MullerLyer",-0.24183,-12,"MullerLyer_-12.000_-0.24183.png","B",18,789813,0.535,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"S011","MullerLyer",0.24183,-6,"MullerLyer_-6.0000_0.24183.png","B",19,791157,0.448,"arrowup","arrowup",0,"Congruent",0.24183,"Congruent - Mild","Easy"
"S011","MullerLyer",0.045,-24,"MullerLyer_-24.000_0.04500.png","B",20,792575,0.551,"arrowup","arrowup",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S011","MullerLyer",-0.1337,-12,"MullerLyer_-12.000_-0.1337.png","B",21,793884,0.417,"arrowdown","arrowdown",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"S011","MullerLyer",0.24183,30,"MullerLyer_30.0000_0.24183.png","B",22,795133,0.672,"arrowup","arrowup",0,"Incongruent",0.24183,"Incongruent - Strong","Easy"
"S011","MullerLyer",-0.1337,-18,"MullerLyer_-18.000_-0.1337.png","B",23,796836,0.474,"arrowdown","arrowdown",0,"Congruent",0.1337,"Congruent - Strong","Hard"
"S011","MullerLyer",-0.045,24,"MullerLyer_24.0000_-0.0450.png","B",24,798367,1.271,"arrowdown","arrowdown",0,"Incongruent",0.045,"Incongruent - Strong","Hard"
"S011","MullerLyer",0.1337,-12,"MullerLyer_-12.000_0.13370.png","B",25,800323,0.522,"arrowup","arrowup",0,"Congruent",0.1337,"Congruent - Mild","Hard"
"S011","MullerLyer",-0.24183,12,"MullerLyer_12.0000_-0.24183.png","B",26,801783,0.462,"arrowdown","arrowdown",0,"Incongruent",0.24183,"Incongruent - Mild","Easy"
"S011","MullerLyer",-0.1337,12,"MullerLyer_12.0000_-0.1337.png","B",27,803342,1.823,"arrowdown","arrowdown",0,"Incongruent",0.1337,"Incongruent - Mild","Hard"
"S011","MullerLyer",0.37364,12,"MullerLyer_12.0000_0.37364.png","B",28,806075,0.451,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Mild","Easy"
"S011","MullerLyer",-0.24183,-30,"MullerLyer_-30.000_-0.24183.png","B",29,807629,0.465,"arrowdown","arrowdown",0,"Congruent",0.24183,"Congruent - Strong","Easy"
"S011","MullerLyer",0.37364,18,"MullerLyer_18.0000_0.37364.png","B",30,808976,0.556,"arrowup","arrowup",0,"Incongruent",0.37364,"Incongruent - Strong","Easy"
"S011","MullerLyer",-0.045,-24,"MullerLyer_-24.000_-0.0450.png","B",31,810623,0.511,"arrowdown","arrowdown",0,"Congruent",0.045,"Congruent - Strong","Hard"
"S011","MullerLyer",0.1337,-6,"MullerLyer_-6.0000_0.13370.png","B",32,811936,0.582,"arrowup","arrowup",0,"Congruent",0.1337,"Congruent - Mild","Hard"
